"","unique.id","file.name","label","duration","strain"
"1299",1299,"T0000229","flat",0.0496,"WK"
"1300",1300,"T0000229","flat",0.0317,"WK"
"1301",1301,"T0000229","flat",0.024,"WK"
"1302",1302,"T0000229","flat",0.0281,"WK"
"1303",1303,"T0000229","flat",0.0808,"WK"
"1304",1304,"T0000229","flat",0.0373,"WK"
"1305",1305,"T0000229","flat",0.0394,"WK"
"1306",1306,"T0000229","flat",0.066,"WK"
"1307",1307,"T0000229","flat",0.0778,"WK"
"1308",1308,"T0000229","flat",0.0348,"WK"
"1309",1309,"T0000243","flat",0.0322,"SD"
"1310",1310,"T0000243","flat",0.0583,"SD"
"1311",1311,"T0000243","short-c",0.003,"SD"
"1312",1312,"T0000243","short-c",0.002,"SD"
"1313",1313,"T0000243","short-c",0.003,"SD"
"1314",1314,"T0000243","step down",0.0261,"SD"
"1315",1315,"T0000243","complex",0.0583,"SD"
"1316",1316,"T0000243","short",0.0025,"SD"
"1317",1317,"T0000243","inverted-u",0.0317,"SD"
"1318",1318,"T0000243","short-c",0.0035,"SD"
"1319",1319,"T0000243","inverted-u",0.0133,"SD"
"1320",1320,"T0000243","short-sd",0.0046,"SD"
"1321",1321,"T0000243","short-su",0.0087,"SD"
"1322",1322,"T0000243","short-sd",0.0087,"SD"
"1323",1323,"T0000243","short-c",0.0056,"SD"
"1324",1324,"T0000243","short-sd",0.0046,"SD"
"1325",1325,"T0000243","short-ur",0.004,"SD"
"1326",1326,"T0000243","short-ur",0.0025,"SD"
"1327",1327,"T0000243","short-su",0.0107,"SD"
"1328",1328,"T0000243","short-c",0.002,"SD"
"1329",1329,"T0000243","short-ur",0.0025,"SD"
"1330",1330,"T0000243","short",0.004,"SD"
"1331",1331,"T0000243","short",0.001,"SD"
"1332",1332,"T0000243","short",0.0051,"SD"
"1333",1333,"T0000243","short",0.0046,"SD"
"1334",1334,"T0000243","short-ur",0.0046,"SD"
"1335",1335,"T0000243","short-su",0.0107,"SD"
"1336",1336,"T0000243","short-ur",0.004,"SD"
"1337",1337,"T0000243","short",0.003,"SD"
"1338",1338,"T0000243","short-c",0.0051,"SD"
"1339",1339,"T0000243","short-ur",0.0035,"SD"
"1340",1340,"T0000243","short-sd",0.0066,"SD"
"1341",1341,"T0000243","short-ur",0.004,"SD"
"1342",1342,"T0000243","unclear",0.0348,"SD"
"1343",1343,"T0000243","unclear",0.0332,"SD"
"1344",1344,"T0000243","short",0.003,"SD"
"1345",1345,"T0000243","short",0.002,"SD"
"1346",1346,"T0000243","short-ur",0.0025,"SD"
"1347",1347,"T0000243","short-ur",0.0046,"SD"
"1348",1348,"T0000243","short",0.0015,"SD"
"1349",1349,"T0000243","short-c",0.0066,"SD"
"1350",1350,"T0000243","short-ur",0.004,"SD"
"1351",1351,"T0000243","short-ur",0.0035,"SD"
"1352",1352,"T0000243","short-ur",0.0046,"SD"
"1353",1353,"T0000243","short-c",0.0066,"SD"
"1354",1354,"T0000243","short-c",0.0025,"SD"
"1355",1355,"T0000243","short",0.0025,"SD"
"1356",1356,"T0000243","short-ur",0.003,"SD"
"1357",1357,"T0000256","flat",0.0168,"SD"
"1358",1358,"T0000256","flat",0.0225,"SD"
"1359",1359,"T0000256","step down",0.0537,"SD"
"1360",1360,"T0000256","flat",0.0158,"SD"
"1361",1361,"T0000256","flat",0.0768,"SD"
"1362",1362,"T0000256","flat",0.0266,"SD"
"1363",1363,"T0000256","flat",0.0245,"SD"
"1364",1364,"T0000256","flat",0.0138,"SD"
"1365",1365,"T0000256","flat",0.0317,"SD"
"1366",1366,"T0000256","flat",0.022,"SD"
"1367",1367,"T0000256","flat",0.0296,"SD"
"1368",1368,"T0000256","flat",0.0153,"SD"
"1369",1369,"T0000256","flat-z",0.0762,"SD"
"1370",1370,"T0000256","flat",0.0578,"SD"
"1371",1371,"T0000256","flat",0.0286,"SD"
"1372",1372,"T0000256","flat",0.0378,"SD"
"1373",1373,"T0000256","step down",0.0414,"SD"
"1374",1374,"T0000256","flat",0.0245,"SD"
"1375",1375,"T0000256","flat",0.0578,"SD"
"1376",1376,"T0000256","flat",0.0532,"SD"
"1377",1377,"T0000256","flat",0.0732,"SD"
"1378",1378,"T0000256","short",0.004,"SD"
"1379",1379,"T0000256","flat",0.067,"SD"
"1380",1380,"T0000256","flat",0.0532,"SD"
"1381",1381,"T0000256","flat",0.0337,"SD"
"1382",1382,"T0000256","flat",0.0174,"SD"
"1383",1383,"T0000256","flat",0.0327,"SD"
"1384",1384,"T0000256","flat",0.0261,"SD"
"1385",1385,"T0000256","flat",0.0798,"SD"
"1386",1386,"T0000256","flat",0.0747,"SD"
"1387",1387,"T0000256","flat",0.0204,"SD"
"1388",1388,"T0000256","flat",0.024,"SD"
"1389",1389,"T0000256","flat",0.067,"SD"
"1390",1390,"T0000256","flat-z",0.0532,"SD"
"1391",1391,"T0000256","flat",0.0358,"SD"
"1392",1392,"T0000256","flat",0.0296,"SD"
"1393",1393,"T0000256","short",0.0076,"SD"
"1394",1394,"T0000256","flat",0.0614,"SD"
"1395",1395,"T0000256","flat",0.0686,"SD"
"1396",1396,"T0000256","short",0.0056,"SD"
"1397",1397,"T0000256","flat",0.0471,"SD"
"1398",1398,"T0000256","short",0.0097,"SD"
"1399",1399,"T0000256","flat",0.025,"SD"
"1400",1400,"T0000256","flat",0.0737,"SD"
"1401",1401,"T0000256","flat",0.1141,"SD"
"1402",1402,"T0000256","flat",0.1121,"SD"
"1403",1403,"T0000256","flat",0.1008,"SD"
"1404",1404,"T0000256","flat",0.0773,"SD"
"1405",1405,"T0000256","flat",0.0942,"SD"
"1406",1406,"T0000256","flat",0.0552,"SD"
"1407",1407,"T0000256","flat",0.0506,"SD"
"1408",1408,"T0000256","flat",0.0363,"SD"
"1409",1409,"T0000256","flat",0.0727,"SD"
"1410",1410,"T0000256","flat",0.0317,"SD"
"1411",1411,"T0000256","flat",0.0706,"SD"
"1412",1412,"T0000256","flat",0.0547,"SD"
"1413",1413,"T0000256","flat",0.0573,"SD"
"1414",1414,"T0000256","flat",0.0394,"SD"
"1415",1415,"T0000256","flat",0.0696,"SD"
"1416",1416,"T0000256","flat",0.0716,"SD"
"1417",1417,"T0000256","upward ramp",0.0179,"SD"
"1418",1418,"T0000256","flat",0.0542,"SD"
"1419",1419,"T0000256","flat",0.068,"SD"
"1420",1420,"T0000256","flat",0.0727,"SD"
"1421",1421,"T0000256","flat",0.0358,"SD"
"1422",1422,"T0000256","flat",0.0394,"SD"
"1423",1423,"T0000256","flat",0.046,"SD"
"1424",1424,"T0000256","flat",0.0245,"SD"
"1425",1425,"T0000256","flat",0.0174,"SD"
"1426",1426,"T0000256","flat",0.0783,"SD"
"1427",1427,"T0000256","flat",0.0435,"SD"
"1428",1428,"T0000256","flat",0.0404,"SD"
"1429",1429,"T0000256","flat",0.0614,"SD"
"1430",1430,"T0000256","flat",0.0665,"SD"
"1431",1431,"T0000256","flat",0.0701,"SD"
"1432",1432,"T0000256","flat",0.0506,"SD"
"1433",1433,"T0000256","flat",0.0512,"SD"
"1434",1434,"T0000256","flat",0.0384,"SD"
"1435",1435,"T0000256","flat",0.0578,"SD"
"1436",1436,"T0000256","flat",0.068,"SD"
"1437",1437,"T0000256","flat",0.0245,"SD"
"1438",1438,"T0000256","flat",0.0327,"SD"
"1439",1439,"T0000256","flat",0.0522,"SD"
"1440",1440,"T0000256","flat",0.1126,"SD"
"1441",1441,"T0000256","flat",0.1182,"SD"
"1442",1442,"T0000256","flat",0.0875,"SD"
"1443",1443,"T0000256","flat",0.0855,"SD"
"1444",1444,"T0000256","flat",0.0455,"SD"
"1445",1445,"T0000256","flat",0.0465,"SD"
"1446",1446,"T0000256","flat",0.0645,"SD"
"1447",1447,"T0000256","flat",0.0619,"SD"
"1448",1448,"T0000256","complex",0.0384,"SD"
"1449",1449,"T0000256","complex",0.0563,"SD"
"1450",1450,"T0000256","flat",0.0558,"SD"
"1451",1451,"T0000256","flat",0.0558,"SD"
"1452",1452,"T0000256","short",0.0071,"SD"
"1453",1453,"T0000256","flat",0.0686,"SD"
"1454",1454,"T0000256","flat",0.0199,"SD"
"1455",1455,"T0000256","flat",0.0624,"SD"
"1456",1456,"T0000256","flat",0.0174,"SD"
"1457",1457,"T0000256","flat",0.1167,"SD"
"1458",1458,"T0000256","flat",0.0486,"SD"
"1459",1459,"T0000256","flat",0.0358,"SD"
"1460",1460,"T0000256","flat",0.0558,"SD"
"1461",1461,"T0000256","flat",0.0276,"SD"
"1462",1462,"T0000256","flat",0.088,"SD"
"1463",1463,"T0000256","flat",0.0573,"SD"
"1464",1464,"T0000256","flat",0.0931,"SD"
"1465",1465,"T0000256","flat",0.0404,"SD"
"1466",1466,"T0000256","flat",0.0762,"SD"
"1467",1467,"T0000256","flat",0.0435,"SD"
"1468",1468,"T0000256","flat",0.0168,"SD"
"1469",1469,"T0000256","flat",0.1039,"SD"
"1470",1470,"T0000256","flat",0.0691,"SD"
"1471",1471,"T0000256","flat",0.0983,"SD"
"1472",1472,"T0000256","flat",0.0706,"SD"
"1473",1473,"T0000256","flat",0.0491,"SD"
"1474",1474,"T0000256","flat",0.0977,"SD"
"1475",1475,"T0000256","flat",0.0911,"SD"
"1476",1476,"T0000256","flat",0.0773,"SD"
"1477",1477,"T0000256","flat",0.0783,"SD"
"1478",1478,"T0000256","flat",0.0378,"SD"
"1479",1479,"T0000256","flat",0.0235,"SD"
"1480",1480,"T0000256","flat",0.0906,"SD"
"1481",1481,"T0000256","flat",0.0906,"SD"
"1482",1482,"T0000256","flat",0.0593,"SD"
"1483",1483,"T0000256","flat",0.0491,"SD"
"1484",1484,"T0000256","flat",0.0563,"SD"
"1485",1485,"T0000256","step down",0.0481,"SD"
"1486",1486,"T0000256","flat",0.0276,"SD"
"1487",1487,"T0000256","flat",0.0337,"SD"
"1488",1488,"T0000256","short",0.0081,"SD"
"1489",1489,"T0000256","flat",0.0988,"SD"
"1490",1490,"T0000256","flat",0.0967,"SD"
"1491",1491,"T0000256","short",0.001,"SD"
"1492",1492,"T0000256","flat",0.064,"SD"
"1493",1493,"T0000256","flat",0.0834,"SD"
"1494",1494,"T0000256","flat",0.0143,"SD"
"1495",1495,"T0000256","flat",0.0327,"SD"
"1496",1496,"T0000256","flat",0.0537,"SD"
"1497",1497,"T0000256","flat",0.0757,"SD"
"1498",1498,"T0000256","flat",0.0706,"SD"
"1499",1499,"T0000256","flat",0.0926,"SD"
"1500",1500,"T0000256","flat",0.0834,"SD"
"1501",1501,"T0000256","flat",0.0839,"SD"
"1502",1502,"T0000256","flat",0.0906,"SD"
"1503",1503,"T0000256","flat",0.0855,"SD"
"1504",1504,"T0000256","flat",0.0737,"SD"
"1505",1505,"T0000256","flat",0.0624,"SD"
"1506",1506,"T0000256","flat",0.109,"SD"
"1507",1507,"T0000256","flat",0.0522,"SD"
"1508",1508,"T0000256","flat",0.0343,"SD"
"1509",1509,"T0000256","flat",0.0675,"SD"
"1510",1510,"T0000256","flat",0.0675,"SD"
"1511",1511,"T0000256","flat",0.0952,"SD"
"1512",1512,"T0000256","flat",0.0742,"SD"
"1513",1513,"T0000256","flat",0.0921,"SD"
"1514",1514,"T0000256","flat",0.0983,"SD"
"1515",1515,"T0000256","flat",0.0368,"SD"
"1516",1516,"T0000256","flat",0.1126,"SD"
"1517",1517,"T0000256","flat",0.0675,"SD"
"1518",1518,"T0000256","flat",0.0829,"SD"
"1519",1519,"T0000256","flat",0.0522,"SD"
"1520",1520,"T0000256","flat",0.0762,"SD"
"1521",1521,"T0000256","flat",0.0732,"SD"
"1522",1522,"T0000256","flat",0.0271,"SD"
"1523",1523,"T0000256","flat",0.0276,"SD"
"1524",1524,"T0000256","flat",0.0373,"SD"
"1525",1525,"T0000256","flat-z",0.0471,"SD"
"1526",1526,"T0000256","flat-mz",0.0947,"SD"
"1527",1527,"T0000256","flat-mz",0.1095,"SD"
"1528",1528,"T0000256","flat-z",0.0686,"SD"
"1529",1529,"T0000256","flat",0.0209,"SD"
"1530",1530,"T0000256","flat",0.066,"SD"
"1531",1531,"T0000256","flat-mz",0.0747,"SD"
"1532",1532,"T0000256","short",0.0061,"SD"
"1533",1533,"T0000256","short",0.0076,"SD"
"1534",1534,"T0000256","flat",0.0537,"SD"
"1535",1535,"T0000256","flat",0.067,"SD"
"1536",1536,"T0000256","flat",0.0373,"SD"
"1537",1537,"T0000256","flat",0.0762,"SD"
"1538",1538,"T0000256","flat",0.0532,"SD"
"1539",1539,"T0000256","flat",0.0803,"SD"
"1540",1540,"T0000256","flat",0.0179,"SD"
"1541",1541,"T0000256","flat",0.0808,"SD"
"1542",1542,"T0000256","flat",0.0752,"SD"
"1543",1543,"T0000256","flat",0.0424,"SD"
"1544",1544,"T0000256","flat",0.0419,"SD"
"1545",1545,"T0000256","step down",0.0204,"SD"
"1546",1546,"T0000256","flat",0.0563,"SD"
"1547",1547,"T0000256","flat",0.0419,"SD"
"1548",1548,"T0000256","flat",0.0552,"SD"
"1549",1549,"T0000256","flat",0.0404,"SD"
"1550",1550,"T0000256","short",0.0087,"SD"
"1551",1551,"T0000256","flat",0.0194,"SD"
"1552",1552,"T0000256","flat",0.0174,"SD"
"1553",1553,"T0000256","flat",0.0542,"SD"
"1554",1554,"T0000256","flat",0.0327,"SD"
"1555",1555,"T0000256","flat",0.0271,"SD"
"1556",1556,"T0000256","flat",0.0378,"SD"
"1557",1557,"T0000256","flat",0.0778,"SD"
"1558",1558,"T0000256","flat",0.0368,"SD"
"1559",1559,"T0000256","flat",0.0686,"SD"
"1560",1560,"T0000256","flat-z",0.1064,"SD"
"1561",1561,"T0000256","flat",0.1013,"SD"
"1562",1562,"T0000256","flat",0.0936,"SD"
"1563",1563,"T0000256","flat-z",0.0855,"SD"
"1564",1564,"T0000256","flat",0.0706,"SD"
"1565",1565,"T0000256","flat-z",0.1029,"SD"
"1566",1566,"T0000256","flat-z",0.0865,"SD"
"1567",1567,"T0000256","flat-mz",0.0762,"SD"
"1568",1568,"T0000256","flat-mz",0.087,"SD"
"1569",1569,"T0000256","flat-z",0.0875,"SD"
"1570",1570,"T0000256","flat-mz",0.0768,"SD"
"1571",1571,"T0000256","flat",0.025,"SD"
"1572",1572,"T0000256","flat",0.0532,"SD"
"1573",1573,"T0000256","flat-mz",0.0542,"SD"
"1574",1574,"T0000256","flat-mz",0.0778,"SD"
"1575",1575,"T0000256","flat-z",0.0655,"SD"
"1576",1576,"T0000256","flat",0.0624,"SD"
"1577",1577,"T0000256","flat",0.0803,"SD"
"1578",1578,"T0000256","flat",0.0501,"SD"
"1579",1579,"T0000256","flat",0.0972,"SD"
"1580",1580,"T0000256","flat",0.11,"SD"
"1581",1581,"T0000256","flat",0.0906,"SD"
"1582",1582,"T0000256","flat",0.0332,"SD"
"1583",1583,"T0000256","flat",0.043,"SD"
"1584",1584,"T0000256","flat",0.1249,"SD"
"1585",1585,"T0000256","flat",0.0808,"SD"
"1586",1586,"T0000256","flat",0.0179,"SD"
"1587",1587,"T0000256","flat",0.089,"SD"
"1588",1588,"T0000256","flat",0.0952,"SD"
"1589",1589,"T0000256","short",0.003,"SD"
"1590",1590,"T0000256","flat",0.0645,"SD"
"1591",1591,"T0000256","flat",0.0455,"SD"
"1592",1592,"T0000256","flat",0.1146,"SD"
"1593",1593,"T0000256","flat-mz",0.0865,"SD"
"1594",1594,"T0000256","flat-z",0.0911,"SD"
"1595",1595,"T0000256","flat",0.0916,"SD"
"1596",1596,"T0000256","flat",0.0936,"SD"
"1597",1597,"T0000256","short",0.0112,"SD"
"1598",1598,"T0000256","flat",0.0614,"SD"
"1599",1599,"T0000256","flat",0.0604,"SD"
"1600",1600,"T0000256","flat",0.0378,"SD"
"1601",1601,"T0000256","flat",0.0834,"SD"
"1602",1602,"T0000256","flat",0.0896,"SD"
"1603",1603,"T0000256","flat",0.1213,"SD"
"1604",1604,"T0000256","flat",0.0496,"SD"
"1605",1605,"T0000256","flat",0.0977,"SD"
"1606",1606,"T0000256","flat",0.0471,"SD"
"1607",1607,"T0000256","step down",0.0343,"SD"
"1608",1608,"T0000256","flat",0.0737,"SD"
"1609",1609,"T0000256","flat",0.1152,"SD"
"1610",1610,"T0000256","flat",0.0348,"SD"
"1611",1611,"T0000256","flat",0.1075,"SD"
"1612",1612,"T0000256","flat",0.13,"SD"
"1613",1613,"T0000256","flat",0.1249,"SD"
"1614",1614,"T0000256","flat",0.0532,"SD"
"1615",1615,"T0000256","flat",0.1008,"SD"
"1616",1616,"T0000256","flat",0.0537,"SD"
"1617",1617,"T0000256","flat",0.0517,"SD"
"1618",1618,"T0000256","flat",0.0558,"SD"
"1619",1619,"T0000256","flat",0.0742,"SD"
"1620",1620,"T0000256","flat",0.0604,"SD"
"1621",1621,"T0000256","flat",0.0327,"SD"
"1622",1622,"T0000256","flat",0.0747,"SD"
"1623",1623,"T0000256","flat",0.0599,"SD"
"1624",1624,"T0000256","flat",0.0988,"SD"
"1625",1625,"T0000256","flat",0.0322,"SD"
"1626",1626,"T0000256","short",0.0076,"SD"
"1627",1627,"T0000256","flat",0.0619,"SD"
"1628",1628,"T0000256","flat-z",0.0773,"SD"
"1629",1629,"T0000256","flat-z",0.0414,"SD"
"1630",1630,"T0000256","flat",0.0829,"SD"
"1631",1631,"T0000256","flat",0.0501,"SD"
"1632",1632,"T0000256","flat",0.0578,"SD"
"1633",1633,"T0000256","flat",0.0384,"SD"
"1634",1634,"T0000256","flat",0.0916,"SD"
"1635",1635,"T0000256","flat",0.0768,"SD"
"1636",1636,"T0000256","flat",0.0936,"SD"
"1637",1637,"T0000256","flat",0.0916,"SD"
"1638",1638,"T0000256","flat",0.0163,"SD"
"1639",1639,"T0000256","flat",0.0721,"SD"
"1640",1640,"T0000256","flat",0.0696,"SD"
"1641",1641,"T0000256","flat",0.0737,"SD"
"1642",1642,"T0000256","flat",0.0486,"SD"
"1643",1643,"T0000256","flat",0.0522,"SD"
"1644",1644,"T0000256","flat",0.0337,"SD"
"1645",1645,"T0000256","flat",0.064,"SD"
"1646",1646,"T0000256","flat",0.0967,"SD"
"1647",1647,"T0000256","flat",0.1126,"SD"
"1648",1648,"T0000256","flat",0.1162,"SD"
"1649",1649,"T0000256","flat",0.1039,"SD"
"1650",1650,"T0000256","flat",0.0716,"SD"
"1651",1651,"T0000256","flat",0.1039,"SD"
"1652",1652,"T0000256","flat",0.1182,"SD"
"1653",1653,"T0000256","flat",0.0798,"SD"
"1654",1654,"T0000256","flat",0.0855,"SD"
"1655",1655,"T0000256","flat",0.0967,"SD"
"1656",1656,"T0000256","flat",0.0675,"SD"
"1657",1657,"T0000256","flat",0.0215,"SD"
"1658",1658,"T0000256","flat",0.0942,"SD"
"1659",1659,"T0000256","flat",0.0307,"SD"
"1660",1660,"T0000256","flat",0.0583,"SD"
"1661",1661,"T0000256","flat",0.0476,"SD"
"1662",1662,"T0000256","flat",0.1259,"SD"
"1663",1663,"T0000256","flat",0.0481,"SD"
"1664",1664,"T0000256","flat",0.1935,"SD"
"1665",1665,"T0000256","flat",0.1177,"SD"
"1666",1666,"T0000256","flat",0.1187,"SD"
"1667",1667,"T0000256","flat",0.0486,"SD"
"1668",1668,"T0000256","flat",0.0696,"SD"
"1669",1669,"T0000256","flat",0.11,"SD"
"1670",1670,"T0000256","flat",0.1177,"SD"
"1671",1671,"T0000256","flat",0.1198,"SD"
"1672",1672,"T0000256","flat",0.1377,"SD"
"1673",1673,"T0000256","flat",0.11,"SD"
"1674",1674,"T0000256","flat",0.0496,"SD"
"1675",1675,"T0000256","flat",0.0578,"SD"
"1676",1676,"T0000256","flat",0.0691,"SD"
"1677",1677,"T0000256","flat",0.088,"SD"
"1678",1678,"T0000256","flat",0.0706,"SD"
"1679",1679,"T0000256","flat",0.0686,"SD"
"1680",1680,"T0000256","flat",0.0133,"SD"
"1681",1681,"T0000256","flat",0.0732,"SD"
"1682",1682,"T0000256","flat",0.0404,"SD"
"1683",1683,"T0000256","flat",0.0471,"SD"
"1684",1684,"T0000256","flat",0.046,"SD"
"1685",1685,"T0000256","flat",0.1054,"SD"
"1686",1686,"T0000256","flat",0.0819,"SD"
"1687",1687,"T0000256","flat",0.1126,"SD"
"1688",1688,"T0000256","flat",0.1044,"SD"
"1689",1689,"T0000256","flat-mz",0.0993,"SD"
"1690",1690,"T0000256","flat-mz",0.0936,"SD"
"1691",1691,"T0000256","flat",0.1141,"SD"
"1692",1692,"T0000256","flat",0.066,"SD"
"1693",1693,"T0000256","flat",0.11,"SD"
"1694",1694,"T0000256","flat-mz",0.13,"SD"
"1695",1695,"T0000256","flat-mz",0.0952,"SD"
"1696",1696,"T0000256","flat-mz",0.0834,"SD"
"1697",1697,"T0000256","flat-z",0.0563,"SD"
"1698",1698,"T0000256","flat",0.0353,"SD"
"1699",1699,"T0000256","flat",0.0378,"SD"
"1700",1700,"T0000256","flat",0.1059,"SD"
"1701",1701,"T0000256","flat",0.1233,"SD"
"1702",1702,"T0000256","flat",0.1162,"SD"
"1703",1703,"T0000256","flat",0.1192,"SD"
"1704",1704,"T0000256","flat",0.0768,"SD"
"1705",1705,"T0000256","flat",0.0409,"SD"
"1706",1706,"T0000256","flat",0.1157,"SD"
"1707",1707,"T0000256","flat",0.1259,"SD"
"1708",1708,"T0000256","flat",0.0962,"SD"
"1709",1709,"T0000256","flat",0.0158,"SD"
"1710",1710,"T0000256","flat",0.0993,"SD"
"1711",1711,"T0000256","flat",0.0834,"SD"
"1712",1712,"T0000256","flat",0.1157,"SD"
"1713",1713,"T0000256","flat",0.0768,"SD"
"1714",1714,"T0000256","flat",0.0834,"SD"
"1715",1715,"T0000256","flat",0.1259,"SD"
"1716",1716,"T0000256","flat",0.1367,"SD"
"1717",1717,"T0000256","flat",0.0834,"SD"
"1718",1718,"T0000256","flat",0.0942,"SD"
"1719",1719,"T0000256","flat",0.0261,"SD"
"1720",1720,"T0000256","flat",0.1116,"SD"
"1721",1721,"T0000256","flat",0.1054,"SD"
"1722",1722,"T0000256","flat",0.1049,"SD"
